Airport_ID	Type	Name	Latitude_Deg	Longitude_Deg	Iata_Code	Airport_Radius
19660	heliport	Martin County Hospital Heliport	32.13973	-101.78648	0	[(32.16468519859284, -101.78648), (32.15884679120897, -101.76753600099747), (32.14406342475896, -101.75745610966733), (32.127252400703576, -101.76095681918844), (32.11627978403206, -101.77640010866985), (32.11627978403206, -101.79655989133016), (32.127252400703576, -101.81200318081157), (32.14406342475896, -101.81550389033268), (32.15884679120897, -101.80542399900254), (32.16468519859284, -101.78648)]
19665	heliport	Apex Helipad	34.045925	-118.262675	0	[(34.07088019859284, -118.26267500000002), (34.06504179120898, -118.24331571485213), (34.050258424758965, -118.23301485437943), (34.03344740070358, -118.23659230567839), (34.02247478403206, -118.25237413952732), (34.02247478403206, -118.27297586047271), (34.03344740070358, -118.28875769432165), (34.050258424758965, -118.2923351456206), (34.06504179120898, -118.2820342851479), (34.07088019859284, -118.26267500000002)]
19681	heliport	Seabase Pier Helipad	21.3173	-157.91312	0	[(21.342255198592838, -157.91312), (21.336416791208975, -157.8959010101658), (21.321633424758964, -157.8867389770428), (21.30482240070358, -157.88992091775384), (21.293849784032062, -157.90395796687696), (21.293849784032062, -157.92228203312303), (21.30482240070358, -157.93631908224614), (21.321633424758964, -157.9395010229572), (21.336416791208975, -157.9303389898342), (21.342255198592838, -157.91312)]
19687	heliport	TCW Tower Helipad	34.046815	-118.262967	0	[(34.071770198592844, -118.262967), (34.065931791208975, -118.24360751166118), (34.05114842475896, -118.23330654307283), (34.034337400703585, -118.23688403191998), (34.02336478403206, -118.25266603141168), (34.02336478403206, -118.27326796858833), (34.034337400703585, -118.28904996808001), (34.05114842475896, -118.29262745692716), (34.065931791208975, -118.28232648833881), (34.071770198592844, -118.262967)]
19698	small_airport	Boystown Fly-in-Ranch Airport	41.636518	-71.348562	0	[(41.686428397185686, -71.348562), (41.674751582417954, -71.30563603326421), (41.64518484951793, -71.28279560343309), (41.61156280140716, -71.2907280014677), (41.58961756806413, -71.32572157016887), (41.58961756806413, -71.37140242983114), (41.61156280140716, -71.4063959985323), (41.64518484951793, -71.41432839656693), (41.674751582417954, -71.3914879667358), (41.686428397185686, -71.348562)]
19704	small_airport	Huber Field	40.313975	-84.181046	0	[(40.363885397185676, -84.181046), (40.35220858241795, -84.13897211005646), (40.32264184951793, -84.1165850608167), (40.28901980140716, -84.12436000142435), (40.267074568064125, -84.15865895076024), (40.267074568064125, -84.20343304923975), (40.28901980140716, -84.23773199857564), (40.32264184951793, -84.24550693918329), (40.35220858241795, -84.22311988994353), (40.363885397185676, -84.181046)]
19705	heliport	Plaza Medical Center Helipad	32.735947	-97.346179	0	[(32.760902198592845, -97.346179), (32.75506379120898, -97.32710929881284), (32.740280424758964, -97.31696252274726), (32.723469400703586, -97.32048646109322), (32.71249678403206, -97.33603222393442), (32.71249678403206, -97.35632577606557), (32.723469400703586, -97.37187153890679), (32.740280424758964, -97.37539547725275), (32.75506379120898, -97.36524870118717), (32.760902198592845, -97.346179)]
19719	heliport	McLaren Greater Lansing Hospital Heliport	42.700913	-84.500614	0	[(42.72586819859284, -84.500614), (42.72002979120898, -84.47878679935165), (42.70524642475896, -84.46717278846899), (42.68843540070358, -84.47120629211933), (42.67746278403206, -84.48899998911733), (42.67746278403206, -84.51222801088267), (42.68843540070358, -84.53002170788065), (42.70524642475896, -84.53405521153101), (42.72002979120898, -84.52244120064834), (42.72586819859284, -84.500614)]
19721	heliport	Watertown Medical Center Heliport	43.199952	-88.695642	0	[(43.224907198592845, -88.695642), (43.21906879120898, -88.67363710262875), (43.20428542475897, -88.6619285412947), (43.187474400703586, -88.66599488197222), (43.17650178403206, -88.68393343866596), (43.17650178403206, -88.70735056133407), (43.187474400703586, -88.7252891180278), (43.20428542475897, -88.72935545870531), (43.21906879120898, -88.71764689737127), (43.224907198592845, -88.695642)]
19726	heliport	Monroe Clinic Hospital Heliport	42.609157	-89.634061	0	[(42.634112198592845, -89.634061), (42.628273791208976, -89.61226598045171), (42.613490424758965, -89.60066909277472), (42.59667940070358, -89.60469664959815), (42.58570678403206, -89.62246411232302), (42.58570678403206, -89.64565788767699), (42.59667940070358, -89.66342535040184), (42.613490424758965, -89.66745290722527), (42.628273791208976, -89.65585601954828), (42.634112198592845, -89.634061)]
19732	small_airport	Beechwood Flying Field	38.688406	-85.703222	0	[(38.73831639718568, -85.703222), (38.72663958241795, -85.6621208522968), (38.69707284951793, -85.6402513883923), (38.66345080140716, -85.64784657349944), (38.641505568064126, -85.6813525360955), (38.641505568064126, -85.72509146390449), (38.66345080140716, -85.75859742650054), (38.69707284951793, -85.76619261160769), (38.72663958241795, -85.7443231477032), (38.73831639718568, -85.703222)]
19734	heliport	CS Mott Helipad	42.282135	-83.726678	0	[(42.30709019859284, -83.726678), (42.301251791208976, -83.70499645696256), (42.286468424758965, -83.69345994887586), (42.26965740070358, -83.69746653608765), (42.258684784032056, -83.7151414919133), (42.258684784032056, -83.73821450808671), (42.26965740070358, -83.75588946391235), (42.286468424758965, -83.75989605112414), (42.301251791208976, -83.74835954303744), (42.30709019859284, -83.726678)]
19736	heliport	Cleveland Clinic Fairview Hospital Heliport	41.450443	-81.822701	0	[(41.47539819859284, -81.822701), (41.46955979120898, -81.80129969088705), (41.45477642475896, -81.78991229215711), (41.43796540070358, -81.79386709423275), (41.42699278403206, -81.81131360127004), (41.42699278403206, -81.83408839872993), (41.43796540070358, -81.85153490576724), (41.45477642475896, -81.85548970784288), (41.46955979120898, -81.84410230911294), (41.47539819859284, -81.822701)]
19737	small_airport	Tank Airport	40.06481	-81.622272	0	[(40.114720397185685, -81.622272), (40.10304358241795, -81.58035238949886), (40.07347684951793, -81.55804743063578), (40.03985480140716, -81.56579386155481), (40.01790956806413, -81.59996704113692), (40.01790956806413, -81.64457695886308), (40.03985480140716, -81.6787501384452), (40.07347684951793, -81.68649656936422), (40.10304358241795, -81.66419161050113), (40.114720397185685, -81.622272)]
19743	small_airport	Marlow Landing Strip	30.46185	-87.79622	0	[(30.511760397185682, -87.79622), (30.500083582417954, -87.7590007233425), (30.470516849517928, -87.73919675987922), (30.43689480140716, -87.74607460421119), (30.414949568064127, -87.77641603653673), (30.414949568064127, -87.8160239634633), (30.43689480140716, -87.84636539578884), (30.470516849517928, -87.8532432401208), (30.500083582417954, -87.83343927665753), (30.511760397185682, -87.79622)]
19745	heliport	Divine Savior Healthcare Inc Heliport	43.567352	-89.4655	0	[(43.59230719859284, -89.4655), (43.58646879120898, -89.44336133872609), (43.57168542475896, -89.43158160310604), (43.55487440070358, -89.43567266235368), (43.54390178403206, -89.45372026437997), (43.54390178403206, -89.47727973562006), (43.55487440070358, -89.49532733764634), (43.57168542475896, -89.49941839689399), (43.58646879120898, -89.48763866127393), (43.59230719859284, -89.4655)]
19752	heliport	Rio Grande Regional Hospital Helipad	26.18706	-98.22021	0	[(26.21201519859284, -98.22021), (26.206176791208975, -98.20233431225996), (26.191393424758964, -98.19282285747963), (26.174582400703578, -98.19612615105876), (26.16360978403206, -98.21069854521966), (26.16360978403206, -98.22972145478033), (26.174582400703578, -98.24429384894124), (26.191393424758964, -98.24759714252038), (26.206176791208975, -98.23808568774004), (26.21201519859284, -98.22021)]
19753	heliport	South Texas Health System McAllen Helipad	26.18731	-98.22495	0	[(26.212265198592842, -98.22495), (26.20642679120898, -98.20707427390211), (26.191643424758965, -98.19756279871199), (26.174832400703583, -98.20086609937937), (26.163859784032066, -98.21543852480988), (26.163859784032066, -98.23446147519013), (26.174832400703583, -98.24903390062063), (26.191643424758965, -98.25233720128801), (26.20642679120898, -98.24282572609789), (26.212265198592842, -98.22495)]
19756	small_airport	Catron Field	36.75755	-81.64486	0	[(36.807460397185686, -81.64486), (36.795783582417954, -81.60481658079264), (36.76621684951793, -81.58350992246544), (36.73259480140717, -81.59090964724682), (36.71064956806413, -81.62355334167279), (36.71064956806413, -81.66616665832719), (36.73259480140717, -81.69881035275317), (36.76621684951793, -81.70621007753454), (36.795783582417954, -81.68490341920734), (36.807460397185686, -81.64486)]
19761	heliport	Airport Courthouse Helistop	33.928321	-118.371354	0	[(33.95327619859284, -118.371354), (33.947437791208976, -118.35202148590298), (33.93265442475896, -118.34173487000893), (33.91584340070358, -118.34530737421767), (33.904870784032056, -118.36106738410594), (33.904870784032056, -118.38164061589407), (33.91584340070358, -118.39740062578234), (33.93265442475896, -118.40097312999107), (33.947437791208976, -118.39068651409703), (33.95327619859284, -118.371354)]
19762	heliport	Aero Long Beach 7 Helipad	33.807906	-118.144564	0	[(33.832861198592845, -118.14456400000002), (33.82702279120898, -118.12525873607845), (33.81223942475897, -118.11498661969989), (33.795428400703585, -118.11855408827972), (33.78445578403206, -118.13429188362144), (33.78445578403206, -118.15483611637858), (33.795428400703585, -118.1705739117203), (33.81223942475897, -118.17414138030013), (33.82702279120898, -118.16386926392157), (33.832861198592845, -118.14456400000002)]
19763	heliport	Aero Long Beach 4 Helipad	33.807424	-118.145786	0	[(33.83237919859284, -118.14578600000002), (33.82654079120898, -118.12648084483047), (33.811757424758966, -118.11620878631764), (33.79494640070358, -118.11977623480092), (33.783973784032064, -118.13551394148719), (33.783973784032064, -118.15605805851283), (33.79494640070358, -118.1717957651991), (33.811757424758966, -118.17536321368237), (33.82654079120898, -118.16509115516955), (33.83237919859284, -118.14578600000002)]
19764	heliport	Aero Long Beach 3 Helipad	33.80825	-118.14637	0	[(33.83320519859284, -118.14637), (33.82736679120898, -118.12706465846131), (33.81258342475897, -118.11679250078352), (33.795772400703584, -118.12035998370644), (33.78479978403206, -118.13609784232224), (33.78479978403206, -118.15664215767777), (33.795772400703584, -118.17238001629357), (33.81258342475897, -118.17594749921649), (33.82736679120898, -118.1656753415387), (33.83320519859284, -118.14637)]
19771	heliport	Tucson Police Department Helipad	32.217307	-110.971713	0	[(32.24226219859284, -110.971713), (32.23642379120898, -110.95275285507672), (32.22164042475897, -110.94266437268159), (32.20482940070358, -110.94616806584827), (32.19385678403206, -110.96162451760486), (32.19385678403206, -110.98180148239514), (32.20482940070358, -110.99725793415173), (32.22164042475897, -111.00076162731841), (32.23642379120898, -110.99067314492326), (32.24226219859284, -110.971713)]
19774	heliport	717 Olympic Helipad	34.045085	-118.263319	0	[(34.07004019859284, -118.263319), (34.06420179120897, -118.24395990661961), (34.04941842475896, -118.23365914818427), (34.032607400703576, -118.23723656404604), (34.02163478403206, -118.25301824156465), (34.02163478403206, -118.27361975843533), (34.032607400703576, -118.28940143595395), (34.04941842475896, -118.29297885181572), (34.06420179120897, -118.28267809338037), (34.07004019859284, -118.263319)]
19779	heliport	Harlingen Medical Center Heliport	26.157759	-97.674487	0	[(26.182714198592837, -97.674487), (26.176875791208975, -97.65661580445742), (26.162092424758963, -97.64710673992543), (26.145281400703578, -97.65040920338004), (26.13430878403206, -97.66497793546802), (26.13430878403206, -97.68399606453198), (26.145281400703578, -97.69856479661998), (26.162092424758963, -97.70186726007456), (26.176875791208975, -97.69235819554258), (26.182714198592837, -97.674487)]
19782	heliport	The Met Helipad	34.044828	-118.261998	0	[(34.069783198592845, -118.261998), (34.063944791208975, -118.24263896528977), (34.049161424758964, -118.23233823807216), (34.03235040070358, -118.23591564309213), (34.02137778403206, -118.2516972727824), (34.02137778403206, -118.27229872721762), (34.03235040070358, -118.28808035690788), (34.049161424758964, -118.29165776192787), (34.063944791208975, -118.28135703471025), (34.069783198592845, -118.261998)]
19783	heliport	Enzon South Plainfield Heliport	40.5547981262	-74.4198989868	0	[(40.57975332479284, -74.4198989868), (40.57391491740898, -74.39878656234491), (40.559131550958966, -74.38755287593082), (40.54232052690358, -74.3914542942794), (40.53134791023206, -74.40866530038592), (40.53134791023206, -74.43113267321411), (40.54232052690358, -74.44834367932062), (40.559131550958966, -74.45224509766919), (40.57391491740898, -74.4410114112551), (40.57975332479284, -74.4198989868)]
19784	heliport	Airport Towers Number 2 Heliport	33.917749	-118.395247	0	[(33.94270419859284, -118.395247), (33.93686579120898, -118.37591688486992), (33.92208242475896, -118.36563154543953), (33.90527140070358, -118.36920360633707), (33.89429878403206, -118.38496166056959), (33.89429878403206, -118.40553233943041), (33.90527140070358, -118.42129039366293), (33.92208242475896, -118.42486245456047), (33.93686579120898, -118.41457711513007), (33.94270419859284, -118.395247)]
19785	heliport	Pacific Corporate Towers Heliport	33.919022	-118.395277	0	[(33.94397719859284, -118.395277), (33.93813879120897, -118.3759465960709), (33.92335542475896, -118.36566110297375), (33.906544400703574, -118.3692332172392), (33.89557178403206, -118.38499150690284), (33.89557178403206, -118.40556249309714), (33.906544400703574, -118.42132078276079), (33.92335542475896, -118.42489289702623), (33.93813879120897, -118.41460740392908), (33.94397719859284, -118.395277)]
